count,x1,y1,x2,y2
594,9554,-2423,10607,-667
595,9726,-1523,10978,-1837
596,13191,-188,10145,-2304
597,9618,-1371,11987,-1099
598,11177,-1314,9391,-1742
599,9554,-2562,9489,-2651
600,9577,-2413,10655,-1956
601,10956,-2059,10456,-1925
602,11727,-1574,12082,-1526
603,12544,-1764,8965,-906
604,9998,-2525,10226,-2038
605,9932,-2276,11970,-1427
606,11831,-1373,11817,-1378
607,11892,-1500,11347,-2338
608,9814,-1780,12332,-1109
609,12332,-1109,9632,-1076
610,12331,-1175,9972,-837
611,9666,-2159,12724,-1512
612,9966,-2362,12441,-1974
613,9456,-1725,14010,-205
614,11950,-1338,9612,-1429
615,9512,-2141,9585,-1120
616,12778,-1410,11293,-1209
617,9150,-2277,13360,-1104
618,12595,-459,10737,-1531
619,9634,-1482,10016,-1505
620,14045,-132,11951,-1613
621,11827,-1640,9606,-2070
622,9768,-1878,10707,-1887
623,9385,-2365,10028,-2373
624,8889,-2453,8701,-2156
625,11573,-1546,9308,-1213
626,9404,-2293,13152,-1742
627,9165,-2672,11824,-1427
628,12426,-1736,12777,-641
629,11973,-1679,12303,-1193
630,12160,-1596,11558,-1988
631,10311,-532,9808,-2253
632,9271,-2609,12174,-1358
633,9543,-2821,12482,-2113
634,12321,-1232,10518,-1406
635,12957,-1200,9578,-1186
636,9551,-2192,9972,-837
637,9163,-2265,10165,-2259
638,9353,-1721,12311,-1551
639,9791,-1767,11834,-1463
640,10386,-1142,9071,-2899
641,9521,-2764,11954,-1485
642,9861,-2499,12348,-664
643,12544,-1310,12250,-1512
644,9775,-1935,11543,-1256
645,10028,-1067,10902,-1487
646,10126,-2037,12865,-1398
647,10510,-1977,9316,-2633
648,12805,-2509,10174,-2160
649,12271,-1361,11470,-1313
650,9255,-2339,9487,-2052
651,11398,-1653,12537,-1543
652,9035,-2128,12211,-1625
653,9191,-2422,12068,-1513
654,9540,-2455,9712,-2465
655,11228,-2940,9907,-1971
656,9157,-2524,9598,-1583
657,9556,-2531,9847,-2692
658,8847,-2618,9870,-2487
659,11759,-1534,12164,-1577
660,9203,-2600,10144,-1604
661,11799,-1648,9628,-2576
662,11959,-1480,9154,-2226
663,11684,-1333,12083,-1480
664,11663,-1610,9527,-2389
665,10101,-1956,9226,-2138
666,12381,-1142,9897,-2146
667,9297,-2154,11697,-1384
668,9444,-2499,10912,-1724
669,9902,-2336,9038,-2478
670,9496,-2276,12753,-990
671,9871,-2405,11678,-1647
672,9525,-1734,9929,-825
673,9656,-1959,9187,-2479
674,9808,-2456,12064,-1353
675,9266,-1514,11307,-1824
676,9344,-2580,9838,-1159
677,11973,-1818,13528,-1054
678,9861,-1730,9405,-2355
679,9203,-2876,12675,-985
680,9787,-2454,9755,-2324
681,9755,-2324,11519,-2044
682,10196,-2218,9885,-2443
683,11821,-1555,11876,-1523
684,9671,-2326,11821,-1555
685,9752,-1951,9415,-2350
686,11996,-1593,9379,-2222
687,12120,-1259,10041,-1432
688,11820,-2199,13140,-919
689,9434,-2395,10032,-906
690,12060,-1461,9763,-2371
691,9743,-1579,9461,-2666
692,9598,-2604,9397,-2224
693,9988,-1166,9733,-2431
694,9752,-2513,12280,-1593
695,11858,-1414,10556,-1358
696,13107,-1126,11273,-1289
697,10250,-2511,9846,-2346
698,9656,-2216,11539,-1278
699,9948,-2530,9474,-2641
700,12320,-1695,14025,255
701,9697,-756,12418,-1840
702,12145,-1499,11058,271
703,9631,-2643,9103,-2477
704,9506,-1818,9816,-1875
705,9715,-2360,13245,-1102
706,11013,-1813,9734,-2218
707,10911,-1543,9575,-1589
708,12360,-1642,13198,-610
709,9483,-2352,12416,-105
710,11780,-746,11927,-1235
711,9362,-1064,10033,-2519
712,11668,-1537,10068,-1420
713,9846,-1873,12004,-1489
714,9519,-2525,13221,-789
715,11783,-1730,10128,-2480
716,11348,11,10065,-2632
717,9677,-1232,9861,-2163
718,9714,-2407,9988,-2117
719,11126,-1912,9917,-2332
720,11236,-1752,9184,-2625
721,12210,-1570,12296,-1661
722,10083,-2097,9746,-1446
723,9555,-2329,9395,-2786
724,9695,-1711,9873,-1208
